date_start,date_end,name,ages,location,id,desc,detail_url,total_open,age_max_year,age_max_month,age_max_week,age_min_year,age_description,days_of_week,time_range_landing_page,date_range_start,date_range_end,date_range,number,time_range
2024-07-15,2024-07-19,Camp d'Ottawa aventure et baignade - thème: À la ferme,At least 6 but less than 13,Ray Friel Rec Cplx,71186,"Apportez toute votre énergie au camp pour profiter des journées d’aventure et de plaisirs avec vos nouveaux amis. Il y aura des sports, des jeux, du bricolage, de la cuisine, de la baignade, des activités spéciales et une sortie amusante!",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-aventure-et-baignade---th-me-la-ferme/71186,32,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,76593,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Camp d'Ottawa aventure et baignade - thème: Émission de jeu,At least 6 but less than 13,Ray Friel Rec Cplx,71236,"Apportez toute votre énergie au camp pour profiter des journées d’aventure et de plaisirs avec vos nouveaux amis. Il y aura des sports, des jeux, du bricolage, de la cuisine, de la baignade, des activités spéciales et une sortie amusante!",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-aventure-et-baignade---th-me-mission-de-jeu/71236,32,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,76643,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83967,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83967,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,89374,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83972,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83972,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,89379,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83973,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83973,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,89380,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83974,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83974,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,89381,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83975,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83975,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,89382,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83976,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83976,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,89383,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83969,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83969,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,89376,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Camp d'Ottawa énergie,At least 6 but less than 13,Overbrook Cmty Centre,83970,"<div>Venez vous faire de nouveaux amis et vous amuser. Entrez dans l’action en participant à des jeux, du bricolage, des sports et des activités de camp. Communiquez avec le centre de votre secteur pour connaître les thèmes et les détails.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-d-ottawa-nergie/83970,16,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,89377,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Camp de poterie et danse,At least 9 but less than 13,Shenkman Arts Centre,76795,Vivez au rythme endiablé de différents styles de danse. Continuez l'aventure artistique en créant des sculptures et des projets en argile qui seront ensuite cuits selon l'art des studios de poterie de l'école de Gloucester.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-de-poterie-et-danse/76795,12,13,0,0,9,"Age at least 9 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,82202,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Camp de poterie et danse,At least 6 but less than 9,Shenkman Arts Centre,76776,Vivez au rythme endiablé de différents styles de danse. Continuez l'aventure artistique en créant des sculptures et des projets en argile qui seront ensuite cuits selon l'art des studios de poterie de l'école de Gloucester.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-de-poterie-et-danse/76776,12,9,0,0,6,"Age at least 6 yrs but less than 9 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,82183,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Camp de veterinaire aventure,At least 6 but less than 13,South Fallingbrook Cmty Centre,75910,"Découvrez le monde de la médecine vétérinaire. Avec des invités et sortie, on apprend les qualités nécessaires pour devenir un bon vétérinaire.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-de-veterinaire-aventure/75910,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,81317,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Camp de veterinaire aventure,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81767,"Découvrez le monde de la médecine vétérinaire. Avec des invités et sortie, on apprend les qualités nécessaires pour devenir un bon vétérinaire.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-de-veterinaire-aventure/81767,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,87174,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Camp exploration natation,At least 6 but less than 13,François Dupuis Rec Centre,82878,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/82878,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,88285,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Camp exploration natation,At least 6 but less than 13,François Dupuis Rec Centre,82879,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/82879,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,88286,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Camp exploration natation,At least 6 but less than 13,François Dupuis Rec Centre,82880,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/82880,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,88287,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Camp exploration natation,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81742,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/81742,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,87149,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Camp exploration natation,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81735,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/81735,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,87142,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Camp exploration natation,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81738,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/81738,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,87145,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Camp exploration natation,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81739,Vous aimez nager? Améliorez vos aptitudes et vos techniques de nage grâce à des leçons - du programme Croix-Rouge Natation et à des séances de baignade libre. Il y aura des jeux de camp amusants et du bricolage pour compléter chaque journée.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-exploration-natation/81739,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,87146,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85106,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85106,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,90513,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85108,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85108,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,90515,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85111,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85111,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,90518,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85113,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85113,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,90520,8:00 AM - 5:00 PM
2024-08-26,2024-08-30,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85116,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85116,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-26,2024-08-30,26 August 2024 to 30 August 2024,90523,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85091,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85091,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,90498,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85092,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85092,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,90499,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85094,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85094,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,90501,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Camp Ottawa Adventure,At least 8 but less than 13,Rideauview Cmty Centre,85096,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/85096,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,90503,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Camp Ottawa Adventure,At least 6 but less than 13,Routhier Cmty Centre,84234,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/84234,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,89641,8:00 AM - 5:00 PM
2024-08-26,2024-08-30,Camp Ottawa Adventure,At least 6 but less than 13,Routhier Cmty Centre,84237,"Sports, games, crafts, special events and an out-trip (may include swimming). May include a weekly theme.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/camp-ottawa-adventure/84237,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-26,2024-08-30,26 August 2024 to 30 August 2024,89644,8:00 AM - 5:00 PM
